"Height","Time","Temperature","Humidity"
2,2023-07-23 19:39:14,20.5,65.5
2,2023-07-23 19:39:44,20.5,66
2,2023-07-23 19:40:14,20.5,66
2,2023-07-23 19:40:44,20.5,66
2,2023-07-23 19:41:14,20.5,66.5
2,2023-07-23 19:41:44,20.5,66.5
2,2023-07-23 19:42:14,20.5,66
2,2023-07-23 19:42:44,20.5,65.5
2,2023-07-23 19:43:14,20.5,66
2,2023-07-23 19:43:44,20.5,66
2,2023-07-23 19:44:14,20.5,66
2,2023-07-23 19:44:44,20.5,66
2,2023-07-23 19:45:14,20.5,66.5
2,2023-07-23 19:45:44,20.5,66
2,2023-07-23 19:46:14,20.5,65.5
2,2023-07-23 19:46:44,20.5,65.5
2,2023-07-23 19:47:14,20.5,65.5
2,2023-07-23 19:47:44,20.5,65.5
2,2023-07-23 19:48:14,21,64.5
2,2023-07-23 19:48:44,21,65
2,2023-07-23 19:49:14,21,65
2,2023-07-23 19:49:44,20.5,65
2,2023-07-23 19:50:14,20.5,65.5
2,2023-07-23 19:50:44,20.5,66
2,2023-07-23 19:51:14,20.5,65.5
2,2023-07-23 19:51:44,20.5,66
2,2023-07-23 19:52:14,20.5,66
2,2023-07-23 19:52:44,20.5,66
2,2023-07-23 19:53:14,20.5,66.5
2,2023-07-23 19:53:44,20.5,66.5
2,2023-07-23 19:54:14,20.5,67
2,2023-07-23 19:54:44,20.5,67
2,2023-07-23 19:55:14,20.5,66.5
2,2023-07-23 19:55:44,20.5,67
2,2023-07-23 19:56:14,20.5,66.5
2,2023-07-23 19:56:44,20,66.5
2,2023-07-23 19:57:14,20,67
2,2023-07-23 19:57:44,20,67
2,2023-07-23 19:58:14,20,67.5
2,2023-07-23 19:58:44,20,67.5
2,2023-07-23 19:59:14,20,67.5
2,2023-07-23 19:59:44,20,67.5
2,2023-07-23 20:00:14,20,67.5
2,2023-07-23 20:00:44,20,67.5
2,2023-07-23 20:01:14,20,67
2,2023-07-23 20:01:44,20,67
2,2023-07-23 20:02:14,20,67.5
2,2023-07-23 20:02:44,20,68
2,2023-07-23 20:03:14,20,68
2,2023-07-23 20:03:44,20,68
2,2023-07-23 20:04:14,20,68
2,2023-07-23 20:04:44,20,68
2,2023-07-23 20:05:14,20,68
2,2023-07-23 20:05:44,20,68
2,2023-07-23 20:06:14,20,68
2,2023-07-23 20:06:44,20,68
2,2023-07-23 20:07:14,20,68
2,2023-07-23 20:07:44,20,68
2,2023-07-23 20:08:14,20,68
2,2023-07-23 20:08:44,20,68
2,2023-07-23 20:09:14,20,68.5
2,2023-07-23 20:09:44,20,68.5
2,2023-07-23 20:10:14,20,68.5
2,2023-07-23 20:10:44,19.5,68.5
2,2023-07-23 20:11:14,19.5,68.5
2,2023-07-23 20:11:44,19.5,69
2,2023-07-23 20:12:14,19.5,69
2,2023-07-23 20:12:44,19.5,69
2,2023-07-23 20:13:14,19.5,69
2,2023-07-23 20:13:44,19.5,69
2,2023-07-23 20:14:14,19.5,69
2,2023-07-23 20:14:44,19.5,69.5
2,2023-07-23 20:15:14,19.5,69.5
2,2023-07-23 20:15:44,19.5,69.5
2,2023-07-23 20:16:14,19.5,69.5
2,2023-07-23 20:16:44,19.5,69.5
2,2023-07-23 20:17:14,19.5,70
2,2023-07-23 20:17:44,19.5,70
2,2023-07-23 20:18:14,19.5,70
2,2023-07-23 20:18:44,19.5,70
2,2023-07-23 20:19:14,19.5,70.5
2,2023-07-23 20:19:44,19.5,70.5
2,2023-07-23 20:20:14,19.5,70.5
2,2023-07-23 20:20:44,19.5,70.5
2,2023-07-23 20:21:14,19.5,70.5
2,2023-07-23 20:21:44,19.5,70.5
2,2023-07-23 20:22:14,19.5,71
2,2023-07-23 20:22:44,19.5,71
2,2023-07-23 20:23:14,19.5,71
2,2023-07-23 20:23:44,19.5,71
2,2023-07-23 20:24:14,19,71
2,2023-07-23 20:24:44,19,71.5
2,2023-07-23 20:25:14,19,71.5
2,2023-07-23 20:25:44,19,71.5
2,2023-07-23 20:26:14,19,71.5
2,2023-07-23 20:26:44,19,72
2,2023-07-23 20:27:14,19,72
2,2023-07-23 20:27:44,19,72
2,2023-07-23 20:28:14,19,72
2,2023-07-23 20:28:44,19,72.5
2,2023-07-23 20:29:14,19,72.5
2,2023-07-23 20:29:44,19,72.5
2,2023-07-23 20:30:14,19,73
2,2023-07-23 20:30:44,19,73
2,2023-07-23 20:31:14,19,73
2,2023-07-23 20:31:44,19,73
2,2023-07-23 20:32:14,19,73
2,2023-07-23 20:32:44,19,73.5
2,2023-07-23 20:33:14,19,74
2,2023-07-23 20:33:44,19,73.5
2,2023-07-23 20:34:14,19,73.5
2,2023-07-23 20:34:44,19,74
2,2023-07-23 20:35:14,19,74
2,2023-07-23 20:35:44,19,74
2,2023-07-23 20:36:14,19,74
2,2023-07-23 20:36:44,18.5,74
2,2023-07-23 20:37:14,18.5,74
2,2023-07-23 20:37:44,18.5,74.5
2,2023-07-23 20:38:14,18.5,74.5
2,2023-07-23 20:38:44,18.5,74.5
2,2023-07-23 20:39:14,18.5,74.5
2,2023-07-23 20:39:44,18.5,75
2,2023-07-23 20:40:14,18.5,75
2,2023-07-23 20:40:44,18.5,75
2,2023-07-23 20:41:14,18.5,75
2,2023-07-23 20:41:44,18.5,75
2,2023-07-23 20:42:14,18.5,75.5
2,2023-07-23 20:42:44,18.5,75.5
2,2023-07-23 20:43:14,18.5,75.5
2,2023-07-23 20:43:44,18.5,75.5
2,2023-07-23 20:44:14,18.5,76
2,2023-07-23 20:44:44,18.5,76
2,2023-07-23 20:45:14,18.5,76
2,2023-07-23 20:45:44,18.5,76
2,2023-07-23 20:46:14,18.5,76
2,2023-07-23 20:46:44,18.5,76
2,2023-07-23 20:47:14,18.5,76.5
2,2023-07-23 20:47:44,18.5,76.5
2,2023-07-23 20:48:14,18.5,76.5
2,2023-07-23 20:48:44,18.5,76.5
2,2023-07-23 20:49:14,18.5,76.5
2,2023-07-23 20:49:44,18.5,76.5
2,2023-07-23 20:50:14,18.5,76.5
2,2023-07-23 20:50:44,18.5,77
2,2023-07-23 20:51:14,18,77
2,2023-07-23 20:51:44,18,77
2,2023-07-23 20:52:14,18,77
2,2023-07-23 20:52:44,18,77
2,2023-07-23 20:53:14,18,77.5
2,2023-07-23 20:53:44,18,77.5
2,2023-07-23 20:54:14,18,77.5
2,2023-07-23 20:54:44,18,77.5
2,2023-07-23 20:55:14,18,77.5
2,2023-07-23 20:55:44,18,77.5
2,2023-07-23 20:56:14,18,77.5
2,2023-07-23 20:56:44,18,78
2,2023-07-23 20:57:14,18,78
2,2023-07-23 20:57:44,18,78
2,2023-07-23 20:58:14,18,78
2,2023-07-23 20:58:44,18,78
2,2023-07-23 20:59:14,18,78
2,2023-07-23 20:59:44,18,78
2,2023-07-23 21:00:14,18,78
2,2023-07-23 21:00:44,18,78
2,2023-07-23 21:01:14,18,78.5
2,2023-07-23 21:01:44,18,78
2,2023-07-23 21:02:14,18,78.5
2,2023-07-23 21:02:44,18,78.5
2,2023-07-23 21:03:14,18,78.5
2,2023-07-23 21:03:44,18,78.5
2,2023-07-23 21:04:14,18,78.5
2,2023-07-23 21:04:44,18,78.5
2,2023-07-23 21:05:14,18,79
2,2023-07-23 21:05:44,18,79
2,2023-07-23 21:06:14,18,79
2,2023-07-23 21:06:44,18,78.5
2,2023-07-23 21:07:14,18,79
2,2023-07-23 21:07:44,17.5,79
2,2023-07-23 21:08:14,17.5,79
2,2023-07-23 21:08:44,17.5,79.5
2,2023-07-23 21:09:14,17.5,79
2,2023-07-23 21:09:44,17.5,79
2,2023-07-23 21:10:14,17.5,79
2,2023-07-23 21:10:44,17.5,79.5
2,2023-07-23 21:11:14,17.5,79.5
2,2023-07-23 21:11:44,17.5,79.5
2,2023-07-23 21:12:14,17.5,80
2,2023-07-23 21:12:44,17.5,79.5
2,2023-07-23 21:13:14,17.5,79.5
2,2023-07-23 21:13:44,17.5,80
2,2023-07-23 21:14:14,17.5,79.5
2,2023-07-23 21:14:44,17.5,80
2,2023-07-23 21:15:14,17.5,80
2,2023-07-23 21:15:44,17.5,80
2,2023-07-23 21:16:14,17.5,79.5
2,2023-07-23 21:16:44,17.5,80
2,2023-07-23 21:17:14,17.5,80
2,2023-07-23 21:17:44,17.5,80
2,2023-07-23 21:18:14,17.5,80
2,2023-07-23 21:18:44,17.5,80
2,2023-07-23 21:19:14,17.5,80
2,2023-07-23 21:19:44,17.5,80
2,2023-07-23 21:20:14,17.5,80
2,2023-07-23 21:20:44,17.5,80
2,2023-07-23 21:21:14,17.5,80
2,2023-07-23 21:21:44,17.5,80
2,2023-07-23 21:22:14,17.5,80
2,2023-07-23 21:22:44,17.5,80
2,2023-07-23 21:23:14,17.5,80
2,2023-07-23 21:23:44,17.5,80.5
2,2023-07-23 21:24:14,17.5,80.5
2,2023-07-23 21:24:44,17.5,80.5
2,2023-07-23 21:25:14,17.5,80.5
2,2023-07-23 21:25:44,17.5,80.5
2,2023-07-23 21:26:14,17.5,80.5
2,2023-07-23 21:26:44,17.5,80.5
2,2023-07-23 21:27:14,17.5,80.5
2,2023-07-23 21:27:44,17.5,80.5
2,2023-07-23 21:28:14,17.5,81
2,2023-07-23 21:28:44,17.5,80.5
2,2023-07-23 21:29:14,17.5,81
2,2023-07-23 21:29:44,17,81
2,2023-07-23 21:30:14,17,81
2,2023-07-23 21:30:44,17,81
2,2023-07-23 21:31:14,17,81
2,2023-07-23 21:31:44,17,81.5
2,2023-07-23 21:32:14,17,81.5
2,2023-07-23 21:32:44,17,81.5
2,2023-07-23 21:33:14,17,81
2,2023-07-23 21:33:44,17,81.5
2,2023-07-23 21:34:14,17,81.5
2,2023-07-23 21:34:44,17,81.5
2,2023-07-23 21:35:14,17,81.5
2,2023-07-23 21:35:44,17,81.5
2,2023-07-23 21:36:14,17,82
2,2023-07-23 21:36:44,17,81.5
2,2023-07-23 21:37:14,17,81.5
2,2023-07-23 21:37:44,17,81.5
2,2023-07-23 21:38:14,17,81.5
2,2023-07-23 21:38:44,17,82
2,2023-07-23 21:39:14,17,82
2,2023-07-23 21:39:44,17,81.5
2,2023-07-23 21:40:14,17,81.5
2,2023-07-23 21:40:44,17,82
2,2023-07-23 21:41:14,17,82
2,2023-07-23 21:41:44,17,82
2,2023-07-23 21:42:14,17,82
2,2023-07-23 21:42:44,17,82
2,2023-07-23 21:43:14,17,82
2,2023-07-23 21:43:44,17,82.5
2,2023-07-23 21:44:14,17,82
2,2023-07-23 21:44:44,17,82
2,2023-07-23 21:45:14,17,82
2,2023-07-23 21:45:44,17,82
2,2023-07-23 21:46:14,17,82.5
2,2023-07-23 21:46:44,17,82.5
2,2023-07-23 21:47:14,17,82
2,2023-07-23 21:47:44,17,82
2,2023-07-23 21:48:14,17,82
2,2023-07-23 21:48:44,17,82
2,2023-07-23 21:49:14,17,82.5
2,2023-07-23 21:49:44,17,82.5
2,2023-07-23 21:50:14,17,82
2,2023-07-23 21:50:44,17,82.5
2,2023-07-23 21:51:14,17,82.5
2,2023-07-23 21:51:44,17,82.5
2,2023-07-23 21:52:14,17,82
2,2023-07-23 21:52:44,17,82.5
2,2023-07-23 21:53:14,17,82.5
2,2023-07-23 21:53:44,17,82.5
2,2023-07-23 21:54:14,17,82
2,2023-07-23 21:54:44,16.5,82.5
2,2023-07-23 21:55:14,16.5,82.5
2,2023-07-23 21:55:44,16.5,82.5
2,2023-07-23 21:56:14,16.5,82.5
2,2023-07-23 21:56:44,16.5,82.5
2,2023-07-23 21:57:14,16.5,82.5
2,2023-07-23 21:57:44,16.5,82.5
2,2023-07-23 21:58:14,16.5,82.5
2,2023-07-23 21:58:44,16.5,83
2,2023-07-23 21:59:14,16.5,82.5
2,2023-07-23 21:59:44,16.5,82.5
2,2023-07-23 22:00:14,16.5,82.5
2,2023-07-23 22:00:44,16.5,82.5
2,2023-07-23 22:01:14,16.5,82.5
2,2023-07-23 22:01:44,16.5,82.5
2,2023-07-23 22:02:14,16.5,83
2,2023-07-23 22:02:44,16.5,83
2,2023-07-23 22:03:14,16.5,83
2,2023-07-23 22:03:44,16.5,83
2,2023-07-23 22:04:14,16.5,83
2,2023-07-23 22:04:44,16.5,83
2,2023-07-23 22:05:14,16.5,83
2,2023-07-23 22:05:44,16.5,83
2,2023-07-23 22:06:14,16.5,83
2,2023-07-23 22:06:44,16.5,83
2,2023-07-23 22:07:14,16.5,83
2,2023-07-23 22:07:44,16.5,83
2,2023-07-23 22:08:14,16.5,83.5
2,2023-07-23 22:08:44,16.5,83.5
2,2023-07-23 22:09:14,16.5,83
2,2023-07-23 22:09:44,16.5,83.5
2,2023-07-23 22:10:14,16.5,83.5
2,2023-07-23 22:10:44,16.5,84
2,2023-07-23 22:11:14,16.5,83.5
2,2023-07-23 22:11:44,16.5,84
2,2023-07-23 22:12:14,16.5,84
2,2023-07-23 22:12:44,16.5,84
2,2023-07-23 22:13:14,16.5,84
2,2023-07-23 22:13:44,16.5,84
2,2023-07-23 22:14:14,16.5,84
2,2023-07-23 22:14:44,16.5,84
2,2023-07-23 22:15:14,16.5,84.5
2,2023-07-23 22:15:44,16.5,84.5
2,2023-07-23 22:16:14,16.5,84.5
2,2023-07-23 22:16:44,16.5,84.5
2,2023-07-23 22:17:14,16.5,84.5
2,2023-07-23 22:17:44,16.5,84.5
2,2023-07-23 22:18:14,16.5,84.5
2,2023-07-23 22:18:44,16.5,84.5
2,2023-07-23 22:19:14,16.5,84.5
2,2023-07-23 22:19:44,16.5,84.5
2,2023-07-23 22:20:14,16.5,84.5
2,2023-07-23 22:20:44,16,84.5
2,2023-07-23 22:21:14,16,85
2,2023-07-23 22:21:44,16,85
2,2023-07-23 22:22:14,16,84.5
2,2023-07-23 22:22:44,16,85
2,2023-07-23 22:23:14,16,85
2,2023-07-23 22:23:44,16,85
2,2023-07-23 22:24:14,16,85
2,2023-07-23 22:24:44,16,85
2,2023-07-23 22:25:14,16,85
2,2023-07-23 22:25:44,16,85
2,2023-07-23 22:26:14,16,85
2,2023-07-23 22:26:44,16,85
2,2023-07-23 22:27:14,16,85
2,2023-07-23 22:27:44,16,85
2,2023-07-23 22:28:14,16,85.5
2,2023-07-23 22:28:44,16,85.5
2,2023-07-23 22:29:14,16,85
2,2023-07-23 22:29:44,16,85.5
2,2023-07-23 22:30:14,16,85.5
2,2023-07-23 22:30:44,16,85
2,2023-07-23 22:31:14,16,85.5
2,2023-07-23 22:31:44,16,85.5
2,2023-07-23 22:32:14,16,85.5
2,2023-07-23 22:32:44,16,85.5
2,2023-07-23 22:33:14,16,85.5
2,2023-07-23 22:33:44,16,85.5
2,2023-07-23 22:34:14,16,85.5
2,2023-07-23 22:34:44,16,85.5
2,2023-07-23 22:35:14,16,85.5
2,2023-07-23 22:35:44,16,86
2,2023-07-23 22:36:14,16,86
2,2023-07-23 22:36:44,16,86
2,2023-07-23 22:37:14,16,86
2,2023-07-23 22:37:44,16,86
2,2023-07-23 22:38:14,16,85.5
2,2023-07-23 22:38:44,16,86
2,2023-07-23 22:39:14,16,86
2,2023-07-23 22:39:44,16,86
2,2023-07-23 22:40:14,16,86
2,2023-07-23 22:40:44,16,86
2,2023-07-23 22:41:14,16,86
2,2023-07-23 22:41:44,16,86
2,2023-07-23 22:42:14,16,86
2,2023-07-23 22:42:44,16,86
2,2023-07-23 22:43:14,16,86
2,2023-07-23 22:43:44,16,86
2,2023-07-23 22:44:14,16,86
2,2023-07-23 22:44:44,16,86
2,2023-07-23 22:45:14,16,86
2,2023-07-23 22:45:44,16,86.5
2,2023-07-23 22:46:14,16,86
2,2023-07-23 22:46:44,16,86.5
2,2023-07-23 22:47:14,16,86
2,2023-07-23 22:47:44,16,86.5
2,2023-07-23 22:48:14,16,86.5
2,2023-07-23 22:48:44,16,86.5
2,2023-07-23 22:49:14,16,86.5
2,2023-07-23 22:49:44,16,86.5
2,2023-07-23 22:50:14,16,86.5
2,2023-07-23 22:50:44,16,86.5
2,2023-07-23 22:51:14,16,86.5
2,2023-07-23 22:51:44,16,86.5
2,2023-07-23 22:52:14,15.5,86.5
2,2023-07-23 22:52:44,15.5,86.5
2,2023-07-23 22:53:14,15.5,86.5
2,2023-07-23 22:53:44,15.5,87
2,2023-07-23 22:54:14,15.5,87
2,2023-07-23 22:54:44,15.5,87
2,2023-07-23 22:55:14,15.5,87
2,2023-07-23 22:55:44,15.5,87
2,2023-07-23 22:56:14,15.5,87
2,2023-07-23 22:56:44,15.5,87
2,2023-07-23 22:57:14,15.5,87
2,2023-07-23 22:57:44,15.5,87.5
2,2023-07-23 22:58:14,15.5,87
2,2023-07-23 22:58:44,15.5,87
2,2023-07-23 22:59:14,15.5,87
2,2023-07-23 22:59:44,15.5,87.5
2,2023-07-23 23:00:14,15.5,87.5
2,2023-07-23 23:00:44,15.5,87.5
2,2023-07-23 23:01:14,15.5,87.5
2,2023-07-23 23:01:44,15.5,88
2,2023-07-23 23:02:14,15.5,87.5
2,2023-07-23 23:02:44,15.5,87.5
2,2023-07-23 23:03:14,15.5,88
2,2023-07-23 23:03:44,15.5,88
2,2023-07-23 23:04:14,15.5,87.5
2,2023-07-23 23:04:44,15.5,88
2,2023-07-23 23:05:14,15.5,88
2,2023-07-23 23:05:44,15.5,88
2,2023-07-23 23:06:14,15.5,88
2,2023-07-23 23:06:44,15.5,87.5
2,2023-07-23 23:07:14,15.5,88
2,2023-07-23 23:07:44,15.5,88
2,2023-07-23 23:08:14,15.5,88
2,2023-07-23 23:08:44,15.5,88
2,2023-07-23 23:09:14,15.5,88
2,2023-07-23 23:09:44,15.5,88
2,2023-07-23 23:10:14,15.5,88
2,2023-07-23 23:10:44,15.5,88
2,2023-07-23 23:11:14,15.5,88
2,2023-07-23 23:11:44,15.5,88
2,2023-07-23 23:12:14,15.5,88
2,2023-07-23 23:12:44,15.5,88
2,2023-07-23 23:13:14,15.5,88.5
2,2023-07-23 23:13:44,15.5,88
2,2023-07-23 23:14:14,15.5,88.5
2,2023-07-23 23:14:44,15.5,88
2,2023-07-23 23:15:14,15.5,88.5
2,2023-07-23 23:15:44,15.5,88.5
2,2023-07-23 23:16:14,15.5,88.5
2,2023-07-23 23:16:44,15.5,88.5
2,2023-07-23 23:17:14,15.5,88.5
2,2023-07-23 23:17:44,15.5,88.5
2,2023-07-23 23:18:14,15.5,88
2,2023-07-23 23:18:44,15.5,88.5
2,2023-07-23 23:19:14,15.5,88.5
2,2023-07-23 23:19:44,15.5,88.5
2,2023-07-23 23:20:14,15.5,88.5
2,2023-07-23 23:20:44,15.5,88.5
2,2023-07-23 23:21:14,15.5,89
2,2023-07-23 23:21:44,15.5,89
2,2023-07-23 23:22:14,15.5,89
2,2023-07-23 23:22:44,15.5,89
2,2023-07-23 23:23:14,15.5,89
2,2023-07-23 23:23:44,15.5,89
2,2023-07-23 23:24:14,15,89
2,2023-07-23 23:24:44,15,89
2,2023-07-23 23:25:14,15,89
2,2023-07-23 23:25:44,15,89.5
2,2023-07-23 23:26:14,15,89
2,2023-07-23 23:26:44,15,89
2,2023-07-23 23:27:14,15,89
2,2023-07-23 23:27:44,15,89
2,2023-07-23 23:28:14,15,89
2,2023-07-23 23:28:44,15,89
2,2023-07-23 23:29:14,15,89
2,2023-07-23 23:29:44,15,89
2,2023-07-23 23:30:14,15,89
2,2023-07-23 23:30:44,15,89
2,2023-07-23 23:31:14,15,89
2,2023-07-23 23:31:44,15,89.5
2,2023-07-23 23:32:14,15,89
2,2023-07-23 23:32:44,15,89
2,2023-07-23 23:33:14,15,89.5
2,2023-07-23 23:33:44,15,89.5
2,2023-07-23 23:34:14,15,89.5
2,2023-07-23 23:34:44,15,89.5
2,2023-07-23 23:35:14,15,89.5
2,2023-07-23 23:35:44,15,89.5
2,2023-07-23 23:36:14,15,89
2,2023-07-23 23:36:44,15,89.5
2,2023-07-23 23:37:14,15,89.5
2,2023-07-23 23:37:44,15,89.5
2,2023-07-23 23:38:14,15,89.5
2,2023-07-23 23:38:44,15,89.5
2,2023-07-23 23:39:14,15,89.5
2,2023-07-23 23:39:44,15,89.5
2,2023-07-23 23:40:14,15,89.5
2,2023-07-23 23:40:44,15,89.5
2,2023-07-23 23:41:14,15,90
2,2023-07-23 23:41:44,15,89.5
2,2023-07-23 23:42:14,15,90
2,2023-07-23 23:42:44,15,90
2,2023-07-23 23:43:14,15,90
2,2023-07-23 23:43:44,15,90
2,2023-07-23 23:44:14,15,90
2,2023-07-23 23:44:44,15,89.5
2,2023-07-23 23:45:14,15,90
2,2023-07-23 23:45:44,15,90
2,2023-07-23 23:46:14,15,90
2,2023-07-23 23:46:44,15,90
2,2023-07-23 23:47:14,15,90
2,2023-07-23 23:47:44,15,90
2,2023-07-23 23:48:14,15,90
2,2023-07-23 23:48:44,15,90
2,2023-07-23 23:49:14,15,90
2,2023-07-23 23:49:44,15,90.5
2,2023-07-23 23:50:14,15,90
2,2023-07-23 23:50:44,15,90.5
2,2023-07-23 23:51:14,15,90.5
2,2023-07-23 23:51:44,15,90
